,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,Cluster
1654,0.348,1981,0.222,['The Moody Blues'],0.471,440053,0.607,0,68Jm1C38sqCoERQHre0FKa,0.5670000000000001,2,0.325,-8.385,1,In My World,31,1981-05-15,0.0235,81.13600000000002,4
1655,0.314,2012,0.00171,"['Coldplay', 'Rihanna']",0.402,217575,0.7,0,6XJ2PVp2Vs9G2j5B2Cbbnb,0.0064099999999999,9,0.191,-5.9179999999999975,0,Princess of China - Radio Edit,59,2012-06-01,0.0361,85.025,4
1656,0.804,1938,0.924,['Benny Goodman Sextet'],0.7090000000000001,194973,0.306,0,1W8kKoSMBBL1cBAKQRtPeI,0.524,8,0.0959,-16.092,1,Flying Home - Instrumental,4,1938,0.0358,163.762,0
1657,0.68,1928,0.995,['Ignacio Corsini'],0.4320000000000001,198333,0.257,0,7uQYBMxUHmRrUQ4d3hxC9G,0.00345,9,0.392,-17.167,1,Organito - Remasterizado,0,1928-05-14,0.08,74.80199999999998,0
1658,0.6829999999999999,1969,0.485,['Vampire Sound Inc.'],0.5429999999999999,313987,0.615,0,4ey0w6nfyAtjTv6FCMGz90,0.848,10,0.109,-10.376,1,Droge CX 9,28,1969,0.0319,129.594,0
1659,0.61,1998,0.794,['Bing Crosby'],0.66,185933,0.291,0,5FkbOTc39OQWUvXCwOGW4s,0.0,1,0.0306,-7.681,1,"Looks Like A Cold, Cold Winter",37,1998-10-06,0.0346,129.225,0
1660,0.904,1981,0.0054,['Sad Lovers & Giants'],0.583,248507,0.556,0,2zQt8dSCFA95mVfuJlw5Lv,0.602,4,0.0788,-13.397,0,Things We Never Did,46,1981-01-01,0.0385,135.649,1
1661,0.296,1978,0.34,['Al Stewart'],0.616,323587,0.486,0,4dXVzzDswgWrvhlnuJ7HiE,2.63e-05,7,0.145,-7.029,1,The Palace of Versailles,22,1978,0.0265,147.07299999999995,4
1662,0.483,2016,0.17,['Night Lovell'],0.8009999999999999,227115,0.679,1,6lt8N5nSY1EaiyeDRAIwcW,8.85e-06,4,0.188,-8.747,0,Contraband,58,2016-06-14,0.0527,130.015,1
1663,0.653,2020,0.546,['Rod Wave'],0.622,183850,0.4970000000000001,1,56NOpqNDllMtCgV42qK0Vu,0.0,5,0.33,-9.022,1,Shooting Star,65,2020-10-14,0.114,166.887,0
1664,0.585,1970,0.631,['Aretha Franklin'],0.583,240960,0.392,0,3IV6G888WEMmw8sYqTkxiR,9.79e-06,0,0.143,-10.164,1,This Girl's in Love with You,29,1970-01-15,0.0262,109.374,0
1665,0.291,2004,0.617,['Gretchen Wilson'],0.495,249227,0.387,0,05jSCFSAfFqhrk3UiEvTDX,4.4e-06,9,0.342,-7.5310000000000015,1,When I Think About Cheatin',39,2004-05-11,0.0256,78.418,0
1666,0.312,1985,0.971,['Paul Brady'],0.5670000000000001,327960,0.103,0,5TjYiOt2CSqApOFo8gMkCb,9.02e-06,5,0.0923,-15.332,1,The Island,47,1985,0.0308,82.611,0
1667,0.152,1967,0.921,"['The Velvet Underground', 'Nico']",0.552,159000,0.132,0,2gwwiPeyKgIdLqqlpt4Qee,0.0,0,0.104,-15.658,1,Femme Fatale,28,1967-03-12,0.0331,103.663,2
1668,0.126,2006,1.02e-05,['Lamb of God'],0.242,271120,0.991,0,5PQ3KfvXm88J5h5mXJusPz,0.000272,7,0.239,-2.781,1,Pathetic,46,2006-08-21,0.136,103.41,4
1669,0.8590000000000001,1984,0.00382,['Bruce Springsteen'],0.351,240147,0.947,0,2zMlWt4aYreVczVERFK94w,1.81e-06,5,0.5589999999999999,-4.965,1,No Surrender,53,1984-06-04,0.0503,153.762,4
1670,0.32,1926,0.143,['Эрнест Хемингуэй'],0.7859999999999999,101330,0.316,1,5hsVJEsoRAAIgcekezkOK2,0.0,0,0.664,-13.093,1,Часть 52.5 & Часть 53.1 - Фиеста,0,1926,0.933,80.84100000000002,3
1671,0.188,1979,0.845,"['Stephen Sondheim', 'Len Cariou', 'Victor Garber', 'Sweeney Todd: The Demon Barber of Fleet Street Original Broadway Cast Ensemble', 'Paul Gemignani']",0.499,219320,0.379,0,5aMFWVz5KVWJJ30pCF6VBx,1.42e-06,9,0.115,-14.091,1,"Wigmaker Sequence: The Ballad of Sweeney Todd: ""Sweeney'd Waited Too Long Before"" / The Letter",23,1979,0.227,90.952,0
1672,0.448,1986,0.00429,['Poison'],0.466,185560,0.967,0,3hetLCL51bTjUMRWYL8LSX,0.000834,10,0.315,-2.795,0,I Want Action,42,1986,0.0989,147.036,4
1673,0.504,1927,0.971,['Tito Schipa'],0.426,156333,0.153,0,65nWLObU0ZFoIb4VII3TmN,2.01e-06,10,0.354,-17.442,1,Surdate,0,1927,0.0476,87.52799999999998,0
1674,0.482,1962,0.308,['Ravi Shankar'],0.586,277080,0.256,0,5zRHhnDHb64pZT58YmdVqn,0.642,11,0.0923,-20.678,0,Fire Night - Digitally Remastered,11,1962,0.115,72.77199999999998,2
1675,0.599,1948,0.995,['Mukesh'],0.382,90860,0.255,0,3LEsgus2b4RRSnNYfwyD90,0.524,0,0.422,-13.234000000000002,0,Ae Duniya Bata De,0,1948-12-31,0.0778,169.99,0
1676,0.146,2014,0.0281,"['YG', 'Drake']",0.6759999999999999,233507,0.415,1,1uDjaezEbalGyGnuH80zDK,0.0,9,0.0915,-9.752,1,Who Do You Love?,64,2014-01-01,0.508,193.206,4
1677,0.595,1946,0.992,['Carlos Gardel'],0.63,129103,0.505,0,78buR6Y2y6TzNWnnGzClpk,0.000316,4,0.309,-4.181,1,Dicen Que Dicen,0,1946-10-12,0.197,60.037,0
1678,0.86,1973,0.227,['The Marshall Tucker Band'],0.596,155573,0.759,0,5UlGHbddHJjdRqaZF6OecR,0.000475,9,0.178,-5.4570000000000025,1,Hillbilly Band,32,1973,0.0491,100.684,1
1679,0.541,1971,0.6920000000000001,['Leonard Cohen'],0.57,230560,0.402,0,1SAbkEoPB22VaEcacJgZOi,0.0,9,0.0994,-11.466,1,Diamonds in the Mine,37,1971-03-19,0.0935,137.064,0
1680,0.395,1935,0.7170000000000001,"['Sinclair Lewis', 'Frank Arnold']",0.72,366486,0.238,0,7Hm3ZfUGJXVbQ6AJx4Znvu,0.0,2,0.294,-16.335,1,"Das ist bei uns nicht möglich, Kapitel 107",0,1935,0.948,123.504,3
1681,0.262,1972,0.196,"['Big Brother & The Holding Company', 'Janis Joplin']",0.411,285627,0.359,0,4Mro84fzF8WCIS4QHIx5OF,0.094,7,0.37,-15.915,0,"Summertime - Live at The Carousel Ballroom, San Francisco, CA - June 1968",37,1972-05-01,0.0283,83.09,4
1682,0.302,1987,0.0846,['Rush'],0.62,276373,0.7829999999999999,0,6052jtfgpaXiVlHLUnoFFm,0.0164,6,0.0891,-7.926,1,Second Nature,31,1987-01-01,0.0348,120.054,4
1683,0.465,1963,0.82,['Paul Petersen'],0.35,144493,0.237,0,796Jqu9c6MQcJIG40jCmNd,0.0,1,0.178,-11.244000000000002,1,My Dad,17,1963,0.0292,101.8,0
1684,0.703,1940,0.498,['Эрнест Хемингуэй'],0.738,97950,0.11,1,2yS1CvcqWyDHUI0DBuLG2U,0.0,11,0.131,-21.972,0,Часть 119.3 & Часть 120.1 - По ком звонит колокол,0,1940,0.944,112.215,3
1685,0.351,2020,0.106,['Lil Mosey'],0.853,170809,0.594,1,4YIC82vyZpWPc87MUK472B,0.0,0,0.0885,-6.682,1,Jumpin Out The Face,73,2020-11-13,0.107,90.001,1
1686,0.326,1996,0.405,['Brooks & Dunn'],0.5870000000000001,214507,0.5379999999999999,0,7esCFjvbvUykarsVLqGvJn,2.97e-06,4,0.0806,-6.86,1,A Man This Lonely,33,1996-04-16,0.0247,92.17,1
1687,0.961,1975,0.0219,['KISS'],0.722,168960,0.79,0,13ZifhIOWvvoT9HuXb6TWs,0.0,8,0.179,-6.771,1,Two Timer,31,1975-03-19,0.0312,117.246,1
1688,0.112,1946,0.942,"['Giuseppe Verdi', 'Arturo Toscanini']",0.406,255640,0.055,0,6zLOFjf54FejQrBmTwf53U,4.650000000000001e-05,8,0.224,-22.116,1,La Traviata: Annina? - Commandate?,0,1946,0.0812,101.376,2
1689,0.934,2010,0.314,['Conjunto Brio Norteño'],0.599,195048,0.799,0,6l189iVV7LgpHcKDROswxf,0.532,5,0.143,-4.856,0,Cumbia el Mamut,44,2010-09-21,0.0496,117.393,1
1690,0.534,1940,0.0259,['Эрнест Хемингуэй'],0.6609999999999999,99500,0.0777,1,4jUHwA3syO0pMRvycKyHrH,0.0,7,0.407,-28.768,1,Часть 32.3 - По ком звонит колокол,1,1940,0.959,139.85299999999998,3
1691,0.217,1949,0.6829999999999999,"['Charles Gounod', 'Pierre Monteux']",0.271,131840,0.184,0,3oxvw5XRnQICTMANGuJXKT,0.349,4,0.211,-19.318,1,Ballet Music from Faust: I. Dance of the Nubian Slaves (Allegretto - Tempo di valse),0,1949,0.0393,136.266,2
1692,0.926,1930,0.991,['Carlos Galhardo'],0.7120000000000001,197092,0.623,0,44NkmEmGvCudWCfqWklKIq,0.5660000000000001,4,0.303,-9.828,1,O Palhaço o Que É?,7,1930-06-14,0.04,134.58,0
1693,0.214,1958,0.987,"['Jeri Southern', 'Dave Barbour Trio']",0.534,186640,0.0247,0,42EWlWPab7ronmotBC0LtJ,0.00136,8,0.096,-21.58,1,The Very Thought Of You,21,1958-11-11,0.0362,68.366,2
1694,0.6609999999999999,2008,0.00215,['Rascal Flatts'],0.583,276267,0.955,0,1Mxl69ygEVGdc155dYiHmr,0.0,5,0.142,-3.849,1,Life Is A Highway - Remastered,47,2008-01-01,0.0642,103.06,1
1695,0.6779999999999999,1940,0.993,['Arthur Askey'],0.642,178240,0.113,0,07xHuCGzmOu9wxh7BEcwQC,0.000737,5,0.248,-19.262,1,Adolf - 1939 Recording,1,1940,0.109,132.44299999999998,0
1696,0.6920000000000001,1935,0.996,['Ila Mitra Ghosh'],0.556,173040,0.17,0,6YF7TuS0kcwWBhXk5ZZith,0.918,7,0.113,-16.85,1,Keno Monbone Malati,0,1935-12-01,0.0414,121.355,0
1697,0.818,1973,0.475,['The J. Geils Band'],0.601,390067,0.531,0,67trulk6j7vx2hYGXiJAxq,0.229,0,0.058,-13.784,1,Give It to Me,44,1973,0.0431,117.676,1
1698,0.575,1971,0.129,['Curtis Mayfield'],0.449,412960,0.731,0,78Yi6oDrD1X7VQJec5WeA7,6.56e-05,9,0.0873,-7.108,1,Now You're Gone,33,1971,0.083,178.821,4
1699,0.962,2002,0.495,['Beto Y Sus Canarios'],0.7140000000000001,169907,0.535,0,0Vx8j4stjp6Mycjqyc7eRO,6.659999999999999e-05,5,0.381,-8.205,1,Palomita De Alas Blancas,45,2002-01-01,0.0542,119.102,1
1700,0.148,1991,0.987,['George Winston'],0.365,241398,0.178,0,114izPhtTdh9hKHKDqir4g,0.898,9,0.0989,-16.312,1,Fragrant Fields,33,1991-10-08,0.0385,99.447,2
1701,0.738,1991,0.0281,['Michael Bolton'],0.51,330307,0.8079999999999999,0,3efqNhyZjnIX2Pnu4Jx8dq,0.0,6,0.295,-8.649,0,"Time, Love and Tenderness",40,1991-04-23,0.0475,170.037,4
1702,0.634,1958,0.932,['Woody Guthrie'],0.6940000000000001,112533,0.202,0,2Gg61QOTrFSymprYQSoaSc,0.0007509999999999,11,0.113,-15.035,1,Riding in my car (Car song),17,1958,0.151,138.357,0
1703,0.523,1929,0.964,"['Cornélio Pires', 'Pedro Massa']",0.633,153293,0.297,0,6tSOFRWDLmGfrwjizH9wXA,0.0,2,0.139,-14.6,1,Numa Escola Sertaneja,0,1929-08-07,0.932,83.369,3
1704,0.253,1974,0.17,['Eric Clapton'],0.8009999999999999,315133,0.151,0,6xasfcWtd18zdWqvmFHn6W,0.474,7,0.0999,-18.107,1,Lonesone Road Blues,25,1974-07-01,0.0533,109.417,0
1705,0.591,1990,0.966,"['Leopold Stokowski', 'Philadelphia Orchestra']",0.542,109400,0.0506,0,6lvapUEO0jY0whLxFtXkNy,0.00202,2,0.105,-24.481,1,"The Nutcracker Suite, Op. 71A, Dance Of The Reed Flutes",34,1990-01-01,0.111,151.461,0
1706,0.701,1990,0.018,"[""The La's""]",0.541,181707,0.882,0,2LD0laiqGwpsN822SodbZp,8.3e-06,0,0.263,-7.222,1,Timeless Melody,31,1990,0.0386,120.779,4
1707,0.0357,1993,0.954,"['Nora Mercz', 'Nikolai Rimsky-Korsakov', 'Janos Balint']",0.116,212000,0.0127,0,5WpGVggkaT3phJEwrVG3EC,0.95,5,0.0969,-31.623,1,Sadko: Hindu Song (arr. N. Mercz): Hindu Song from the Opera 'Sadko',52,1993-11-26,0.0638,65.44,2
1708,0.617,1993,1.53e-06,['Nirvana'],0.31,228053,0.83,0,54UFDHWI2q7WHfrGbSNWph,0.146,1,0.1369999999999999,-8.527000000000001,1,Scentless Apprentice,51,1993-09-21,0.0482,170.56799999999996,4
1709,0.434,1998,0.224,['The Walker Brothers'],0.381,194907,0.6829999999999999,0,42TtgFndtWMIr0UqJl01HA,1.52e-05,2,0.244,-6.795,1,The Sun Ain't Gonna Shine Anymore,52,1998-01-01,0.0354,111.036,4
1710,0.0726,2004,0.619,['John Williams'],0.185,146760,0.136,0,3VmVAvPt4jltiT4j4rfk20,0.578,7,0.0689,-22.532,1,Monster Books and Boggarts!,42,2004-05-25,0.0426,170.03099999999995,2
1711,0.298,1952,0.944,['Billy Daniels'],0.406,181989,0.161,0,0niYPml123T8zvG4H5PsI3,0.0,3,0.0924,-11.286,0,Don't Take Your Love From Me,0,1952-08-01,0.0356,80.105,2
1712,0.524,1992,1.21e-05,['Firehouse'],0.562,286733,0.8909999999999999,0,4T2CCZX2QjiREym8lZ2G4v,0.0588,1,0.0858,-8.283,1,Reach for the Sky,44,1992-03-31,0.0361,132.569,4
1713,0.922,1957,0.825,['Elvis Presley'],0.633,107187,0.399,0,57j9wUmiHxii7VpbAdSkPQ,0.0,0,0.326,-12.483,1,(Let Me Be Your) Teddy Bear,47,1957-06-20,0.171,87.98700000000002,0
1714,0.594,2013,0.0363,['Unknown Mortal Orchestra'],0.8290000000000001,230147,0.435,0,5VarZFY00sO54HErJ3TPCI,0.878,0,0.119,-10.136,1,So Good At Being in Trouble,70,2013-02-05,0.0515,103.816,1
1715,0.623,2020,0.0882,['Farruko'],0.659,180520,0.701,0,15OjBeqNX3bShsGYQbteRv,0.0,9,0.0866,-4.107,1,La Tóxica,92,2020-07-24,0.1639999999999999,91.97,1
1716,0.501,1974,0.396,['Maynard Ferguson'],0.495,361427,0.407,0,2Y3BLraKLIFtE2iZveY6mX,0.621,9,0.0886,-12.499,0,Gospel John,20,1974,0.151,143.767,0
1717,0.103,1962,0.929,['Frank Sinatra'],0.294,197707,0.11,0,3ijt0ZVcmRD1rseNZqC7OJ,0.0,8,0.139,-16.587,1,The Girl Next Door - 2008 Remastered,16,1962-10,0.0334,133.247,2
1718,0.448,1926,0.078,['Эрнест Хемингуэй'],0.7190000000000001,100108,0.213,1,4a2F03DV04cDPFUARAAG9T,0.0,1,0.21,-15.543,1,Часть 73.4 & Часть 74.1 - Фиеста,0,1926,0.947,102.238,3
1719,0.461,2011,0.177,['Cody Johnson'],0.626,215600,0.813,0,0MbcutYUIQAtgtlLRHS6Cl,0.00065,7,0.0986,-4.548,1,Ride With Me,55,2011-10-31,0.0257,97.946,1
1720,0.8270000000000001,1986,0.0468,"['Talking Heads', 'Jerry Harrison']",0.5329999999999999,324027,0.975,0,54plrDwkcv8lv5kOdJQq56,2.44e-05,5,0.152,-6.077999999999999,1,Puzzlin' Evidence - 2005 Remaster,25,1986-10-07,0.0527,154.342,1
1721,0.7659999999999999,1980,0.107,['ABBA'],0.677,274467,0.722,0,6cH34Jb2W9s9w8ooRtZZPf,0.00912,2,0.366,-7.858,0,Lay All Your Love On Me,54,1980,0.0258,133.472,1
1722,0.68,1968,0.669,['Chris Montez'],0.542,162280,0.41,0,5pLYbOJYUHdnim9lbjhN2C,0.0,9,0.6729999999999999,-12.142,1,Watch What Happens,42,1968-01-01,0.0364,118.783,0
1723,0.428,2019,0.0817,['Doja Cat'],0.77,199587,0.6970000000000001,1,4cTm3Ev9bUvy4ChJjB1nhl,0.0,0,0.0663,-2.644,1,Juicy,69,2019-03-01,0.0607,170.084,1
1724,0.911,1933,0.954,"['Markos Vamvakaris', 'Απόστολος Χατζηχρήστος']",0.5820000000000001,185133,0.423,0,6R8ImMmDRGSMrTbB22wkQi,0.000678,11,0.194,-12.432,0,Τα δυο σου χέρια πήρανε,0,1933-01-01,0.0341,105.778,0
1725,0.648,1997,0.00792,['Radiohead'],0.306,287880,0.872,0,3OsUjkcv1C1v5udFhgRSFg,0.8,2,0.261,-7.313,1,Airbag,58,1997-05-28,0.05,167.946,4
1726,0.451,1946,0.977,"['Pt. Amarnath', 'Anupam Ghatak']",0.7090000000000001,187062,0.193,0,6Q9fl5GOBEoymSKV3zQybM,0.00164,3,0.1689999999999999,-7.625,1,Gale Mil Mil Ke Diye,0,1946-12-31,0.267,78.415,0
1727,0.316,1926,0.448,"['Georgette Heyer', 'Irina Salkow']",0.7170000000000001,120203,0.187,0,18iy13trBcZZrzy6H6qZdA,0.0,0,0.401,-22.786,1,Kapitel 33 - Der Page und die Herzogin,2,1926,0.937,121.819,3
1728,0.228,1955,0.93,['H.D.'],0.613,187935,0.0262,0,5GdFEwXX1YsEXzY3UpKx3p,0.0,11,0.0984,-23.82800000000001,1,"From Helen in Egypt, Pallinode Book I",5,1955,0.467,80.229,3
1729,0.674,1997,0.036,['Jocelyn Enriquez'],0.496,248000,0.762,0,4gmcD7RZVO68JwIwtK0vpx,0.00199,6,0.315,-7.64,0,A Little Bit of Ecstasy,36,1997-05-13,0.0628,130.004,4
1730,0.489,1978,0.0324,['Talking Heads'],0.406,215640,0.4370000000000001,0,0TESnUvaEm6IXp38352XZG,0.0931,9,0.0945,-14.531,1,Artists Only,26,1978-07-14,0.0317,131.481,4
1731,0.107,2003,0.9,['TV On The Radio'],0.332,250853,0.245,0,6K9AQkbcE4hQmQTprMNwZN,5.2e-06,10,0.391,-12.166,0,Mr. Greives,40,2003-07-08,0.0342,118.453,2
1732,0.462,2017,0.0139,['The Score'],0.601,189120,0.757,0,3SWqGa1J0M7hSBUDM0KePD,8.85e-05,2,0.0727,-3.341,1,Legend,73,2017-10-13,0.028,82.001,1
1733,0.695,2000,0.0424,['P!nk'],0.742,298960,0.732,0,635PqgECfFbL0MNLogX7Yv,0.00444,2,0.101,-6.046,0,Most Girls,54,2000-04-04,0.0311,97.923,1
1734,0.682,2015,0.202,"['MED', 'Blu', 'Madlib', 'MF DOOM']",0.469,285093,0.672,0,7DOwjvuLCa6A4hIRzZ27kd,0.0,5,0.852,-9.23,0,Knock Knock,54,2015-10-30,0.244,99.471,4
1735,0.838,1935,0.813,"['Max Reger', 'Karl Böhm', 'Staatskapelle Dresden']",0.578,45587,0.371,0,07Zr8yrRoSuZ16UMEkYc0Y,0.901,5,0.52,-11.362,1,"Reger: Variations and Fugue on a Theme of Mozart, Op. 132: V. Var. IV (Vivace)",0,1935,0.0336,100.709,0
1736,0.128,1953,0.991,"['Johannes Brahms', 'Irmgard Seefried', 'Erik Werba']",0.316,278880,0.0636,0,1GTCO71bye9D7bLwBYWHrT,5.03e-05,1,0.122,-17.04,1,"Lieder, Op.43, No.1-4: 1. Von ewiger Liebe",0,1953-01-01,0.0408,139.011,2
1737,0.612,1956,0.473,['Jerry Lewis'],0.354,172200,0.329,0,5rKTCZu3TN8Sm9mUxvEJ8T,0.0,4,0.0503,-8.24,0,Come Rain Or Come Shine,9,1956-01-01,0.0332,78.712,0
1738,0.585,1948,0.962,"['Wolfgang Amadeus Mozart', 'Budapest String Quartet', 'Milton Katims']",0.628,421053,0.254,0,4xyCOp8LDsSfY5tO6XXVUv,0.8029999999999999,10,0.0918,-13.594,1,"Quintet No. 6 in E-Flat Major for Strings, K. 614: I. Allegro di molto",0,1948,0.0433,138.563,0
1739,0.537,1989,0.134,['Babyface'],0.718,309640,0.438,0,2yZxdm4Fdi8B5UGVqv8IgP,0.0,6,0.0687,-8.642000000000001,1,Soon as I Get Home,42,1989-07-07,0.0332,119.994,1
1740,0.224,1959,0.959,['Charles Mingus'],0.291,287800,0.103,0,5eKnpzuUKdgjAKqEpWtbwD,0.0573,8,0.14,-17.985,0,Goodbye Pork Pie Hat,30,1959,0.0347,77.544,2
1741,0.325,2015,0.122,['$uicideBoy$'],0.693,152137,0.685,1,0JkLImaybz8gfwyyPpslVW,0.0,7,0.113,-5.276,1,CLYDE (I Hope At Least One Of My Ex-Girlfriends Hears This),59,2015-11-03,0.0592,100.953,1
1742,0.259,1946,0.985,"['Giuseppe Verdi', 'Arturo Toscanini']",0.337,339360,0.296,0,3fSbYzYQLH0PUeSCmIrevs,0.0275,3,0.435,-12.081,1,La Traviata: Di sprezzo degno sè stesso rende,1,1946,0.071,95.33,2
1743,0.471,2018,0.177,['SOB X RBE'],0.856,219307,0.652,1,2tPcTFiQF9MbVUyjZ3zDhA,0.0,1,0.193,-5.324,1,Paramedic!,66,2018-02-09,0.143,97.017,1
1744,0.765,1927,0.938,['Léon Raiter'],0.7,183840,0.324,0,4IdRlWOb2JA9pxKwuLtbFn,0.0,5,0.107,-12.502,1,Près De Toi Ma Brune,0,1927,0.345,84.564,0
1745,0.517,1924,0.991,['Georgius'],0.61,197640,0.374,0,1agQgiViJVJrONfuBVGck6,0.0,3,0.159,-11.64,1,Passons la monnaie,0,1924,0.293,138.204,0
1746,0.804,1968,0.358,['Sam & Dave'],0.818,174160,0.363,0,0c2Gc3qrijvGkr0mZ8iKxq,2.730000000000001e-05,10,0.117,-14.482,0,I Thank You - LP / Single Version,36,1968,0.163,117.962,1
1747,0.408,2007,0.0007469999999999,['Fall Out Boy'],0.435,212040,0.887,0,4c7xQ7OsqL6W4RwEQmID7g,0.0,9,0.0327,-4.07,1,"This Ain't A Scene, It's An Arms Race",56,2007-02-06,0.0636,199.935,4
1748,0.609,1945,0.0436,['Эрих Мария Ремарк'],0.701,104200,0.118,1,47jAPRRomZeoQAgzk9dbdR,7.01e-05,0,0.121,-22.065,1,Часть 227.4 & Часть 228.1 - Триумфальная арка,0,1945,0.941,74.247,3
1749,0.308,1959,0.988,['Thelonious Monk'],0.5820000000000001,227920,0.183,0,5q5XkroSpmvbRl6uRsSJiS,0.926,5,0.105,-17.274,0,Blue Monk,14,1959,0.0496,129.666,2
1750,0.536,2010,0.000931,['Lifehouse'],0.547,236280,0.878,0,5dePpbamNezj1qhHKJPViS,0.0,1,0.191,-4.65,1,All In,44,2010,0.0431,140.07,4
1751,0.679,2005,0.0728,"['Cowboy Troy', 'Big & Rich']",0.7090000000000001,196812,0.948,0,62OSkUK2xRWDQBDmksytdJ,0.0,11,0.214,-3.388,0,I Play Chicken with the Train (with Big & Rich),42,2005-05-17,0.0992,128.05100000000002,1
1752,0.84,1969,0.0969,['Santana'],0.438,709333,0.78,0,7zAoVpCLJFsyRfCbGUIAFf,0.794,2,0.723,-11.26,1,"Soul Sacrifice - Live at The Woodstock Music & Art Fair, August 16, 1969",43,1969,0.0579,138.933,4
1753,0.443,1927,0.961,"['Orchestre Piero Coppola', 'Piero Coppola']",0.318,132427,0.1369999999999999,0,0Uw7D9i1mjDuW3ZphqiVgz,0.888,9,0.3229999999999999,-18.698,1,Carmen : Acte III - entracte,0,1927,0.0477,122.059,2
1754,0.105,1954,0.987,"['Giuseppe Verdi', 'Arturo Toscanini']",0.321,99360,0.113,0,0u1Ic63Bh3c0oqeFY9N0lN,0.000113,3,0.127,-18.453,0,"Falstaff: Act I: Scene 2: Pst, pst, Nanetta",0,1954,0.0533,71.837,2
1755,0.0739,1947,0.994,"['Frédéric Chopin', 'Robert Casadesus']",0.486,492693,0.0136,0,1vm5crw8C9P4erigQLAnF8,0.925,1,0.101,-23.209,1,"Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": III. Marche funèbre. Lento",0,1947,0.0428,109.216,2
1756,0.5,1955,0.8640000000000001,['Nelson Gonçalves'],0.49,172347,0.454,0,5h1qCWs3XPmlioAuIkZGuu,0.0,2,0.219,-7.463999999999999,0,Só Pode Ser Você,5,1955,0.0343,74.684,0
1757,0.794,1969,0.00297,['The Grass Roots'],0.705,164213,0.7509999999999999,0,0Q1perOt9SEwRUp6cHglrC,0.000271,6,0.105,-7.08,1,Midnight Confessions,41,1969-03-01,0.0441,134.954,1
1758,0.34,1999,0.116,['Maxwell'],0.738,299200,0.357,0,0atAqF01mqwYOOfXVHu51F,1.51e-06,10,0.26,-9.081,0,Fortunate,45,1999-01-01,0.0593,126.143,1
1759,0.623,1946,0.942,"['Giacomo Puccini', 'Arturo Toscanini']",0.489,141160,0.279,0,6uCo6OGOk8QzdIJu1P55S1,0.000224,5,0.8740000000000001,-16.463,1,La Bohème: Act I: Nei cieli bigi,2,1946,0.18,113.288,0
1760,0.313,2020,0.377,['The Kid LAROI'],0.438,135242,0.585,1,6Tex46h3174Y009Mf1jG09,0.0,8,0.13,-5.425,0,RUNNING,67,2020-11-06,0.0908,100.834,4
1761,0.501,2019,0.29,"['Majid Jordan', 'Khalid']",0.6779999999999999,247546,0.438,1,1opARDDYaOeE1QUdwXmBGu,0.0,9,0.0838,-8.847000000000003,0,Caught Up (feat. Khalid),67,2019-07-24,0.0577,81.498,1
1762,0.529,1957,0.767,['Ella Fitzgerald'],0.552,185467,0.31,0,6r3lWjCU2slUe5Nv697g1D,0.0,9,0.186,-10.334,0,Too Close For Comfort,8,1957,0.0483,133.12,0
1763,0.352,1953,0.931,['Unspecified'],0.463,193147,0.0585,0,1r8Rxie4yCWZAVIf9dNp6n,1.45e-06,9,0.204,-22.428,1,Byaw Than (Novitiating Ceremonial Song),1,1953-01-01,0.132,94.583,0
1764,0.634,1998,0.35,"['Fred Hammond', 'Radical For Christ']",0.611,321600,0.877,0,4mPpVDK8JbZEykODyQwB6M,3.3600000000000004e-05,1,0.103,-5.691,1,Let the Praise Begin,36,1998-04-28,0.28,166.519,1
1765,0.4370000000000001,2014,0.443,['Stu Larsen'],0.647,165613,0.402,0,4ddQlwDGMpXylyxbYvPRab,0.000244,6,0.387,-9.922,1,Thirteen Sad Farewells,53,2014-07-15,0.035,114.039,0
1766,0.963,1978,0.0811,['The Cars'],0.799,223253,0.608,0,1SRkKyJ2JjMZgyDWC30zKv,0.0137,5,0.102,-8.193,1,My Best Friend's Girl,65,1978-06-06,0.0411,121.915,1
1767,0.316,2006,0.0358,['Someone Still Loves You Boris Yeltsin'],0.638,199813,0.43,0,6qPnHotmUk3Z4JPkwXBqJj,0.17,4,0.275,-8.997,0,House Fire,43,2006-10-24,0.0288,87.589,1
1768,0.535,1961,0.693,['Roy Orbison'],0.321,161507,0.561,0,2yWLgvAJ8kb01K27GlLm47,0.00677,9,0.159,-9.639,1,Cry,36,1961,0.0347,124.19,0
1769,0.568,1995,0.6409999999999999,['Alejandro Fernández'],0.438,213733,0.35,0,4tfawx7oL39IUS0GyOlmcP,6.4e-05,10,0.115,-11.088,1,Como Quien Pierde una Estrella,59,1995,0.0302,163.11700000000005,0
1770,0.173,1946,0.995,"['Ludwig van Beethoven', 'Vladimir Horowitz']",0.295,353036,0.022,0,2pgPIgDvgv9FEhIx7qYXtg,0.913,1,0.119,-31.923,0,"Sonata No. 14 in C-Sharp Minor for Piano, Op. 27, No. 2 ""Moonlight"": I. Adagio sostenuto",1,1946,0.0364,75.82,2
